# lidar_stamp x y z roll pitch yaw
1577858946865967 -937.496548 -413.267674 6.148968 0.022210 0.013265 2.459833 
1577858946965632 -938.508299 -412.452625 6.130410 0.023332 0.014968 2.461637 
1577858947065839 -939.489370 -411.660503 6.109075 0.021244 0.024155 2.463709 
1577858947165981 -940.448289 -410.891969 6.086468 0.021924 0.035525 2.466452 
1577858947266194 -941.446254 -410.094092 6.040782 0.024616 0.039589 2.468515 
1577858947365873 -942.351919 -409.374205 5.985600 0.024426 0.035382 2.470095 
1577858947465948 -943.410972 -408.532607 5.936899 0.023279 0.026216 2.471828 
1577858947565550 -944.342441 -407.793994 5.916065 0.021704 0.018213 2.473332 
1577858947667091 -945.362815 -406.994755 5.893974 0.021298 0.018062 2.475281 
1577858947766069 -946.312525 -406.250218 5.862387 0.020735 0.022092 2.477143 
1577858947866526 -947.341278 -405.438267 5.830016 0.020554 0.022380 2.479190 
1577858947965916 -948.355586 -404.654896 5.803358 0.019799 0.017728 2.481030 
1577858948065914 -949.291402 -403.923234 5.785000 0.020431 0.014082 2.482664 
1577858948175698 -950.471704 -403.017453 5.763052 0.020198 0.015286 2.484901 
1577858948266167 -951.335929 -402.349128 5.741874 0.020588 0.018312 2.486593 
1577858948365983 -952.353609 -401.562510 5.714704 0.021171 0.019063 2.488732 
1577858948466095 -953.360038 -400.798349 5.690280 0.021751 0.017826 2.490691 
1577858948565823 -954.333455 -400.050112 5.666180 0.021761 0.017305 2.492673 
1577858948665361 -955.394051 -399.244340 5.642193 0.021199 0.017469 2.495038 
1577858948765493 -956.439391 -398.463407 5.619746 0.020827 0.015749 2.497366 
1577858948865778 -957.411766 -397.733351 5.599379 0.020455 0.013797 2.499493 
1577858948966209 -958.497730 -396.923206 5.579239 0.020277 0.016041 2.502343 
1577858949066072 -959.545296 -396.147506 5.553293 0.020290 0.020604 2.505107 
1577858949165787 -960.542480 -395.425872 5.523290 0.020644 0.021529 2.507800 
1577858949265322 -961.625220 -394.617191 5.494644 0.020695 0.020705 2.510595 
1577858949365488 -962.628294 -393.890748 5.463682 0.021281 0.020706 2.513404 
1577858949465977 -963.667540 -393.131795 5.434300 0.021102 0.021248 2.516209 
1577858949565825 -964.760834 -392.344937 5.404389 0.021189 0.021024 2.519195 
1577858949665494 -965.838208 -391.578137 5.372935 0.021317 0.020804 2.522039 
1577858949765656 -966.936851 -390.790266 5.345380 0.021144 0.021731 2.525180 
1577858949865334 -968.023356 -390.024912 5.311838 0.022079 0.024579 2.528279 
1577858949965866 -969.130230 -389.247585 5.272558 0.018558 0.024904 2.531094 
1577858950065669 -970.145229 -388.543101 5.235746 0.020050 0.018067 2.533324 
1577858950165818 -971.298244 -387.738588 5.192869 0.018891 0.007175 2.535378 
1577858950265418 -972.335264 -387.016325 5.172413 0.018238 0.003998 2.537216 
1577858950365560 -973.490821 -386.225367 5.161213 0.018717 0.008132 2.539663 
1577858950465249 -974.490004 -385.552983 5.152888 0.018078 0.014255 2.542053 
1577858950565364 -975.634871 -384.758943 5.130730 0.018163 0.017139 2.543931 
1577858950665623 -976.772286 -383.988941 5.105884 0.017432 0.017302 2.545796 
1577858950765814 -977.922496 -383.211359 5.084629 0.016393 0.016391 2.547368 
1577858950865378 -978.946898 -382.515705 5.062675 0.016346 0.015436 2.548626 
1577858950965559 -980.024835 -381.863179 5.043686 0.014752 0.014585 2.550033 
1577858951065203 -981.273712 -380.952902 5.019048 0.014568 0.015211 2.551451 
1577858951165358 -982.325350 -380.243946 4.994332 0.014243 0.016653 2.552829 
1577858951265717 -983.461186 -379.485376 4.969454 0.014845 0.015989 2.554229 
1577858951365918 -984.632007 -378.707737 4.946491 0.014394 0.014141 2.555781 
1577858951468065 -985.787199 -377.941766 4.920550 0.015163 0.016360 2.557285 
1577858951565621 -986.859260 -377.238581 4.897371 0.015360 0.019423 2.558688 
1577858951665167 -988.015108 -376.473853 4.867182 0.016509 0.018672 2.560049 
1577858951765316 -989.178391 -375.713192 4.840704 0.017020 0.018783 2.561393 
1577858951865556 -990.289993 -374.986595 4.812264 0.016662 0.020931 2.562808 
1577858951965798 -991.421513 -374.263288 4.777332 0.014552 0.023642 2.564324 
1577858952065295 -992.552841 -373.507913 4.743562 0.014379 0.025505 2.565713 
1577858952165539 -993.627672 -372.811342 4.704313 0.007982 0.022467 2.566939 
1577858952265651 -994.741766 -372.148304 4.670189 0.007575 0.015334 2.568642 
1577858952365861 -995.992072 -371.287842 4.634726 0.011489 0.005298 2.570066 
1577858952465530 -997.093554 -370.583874 4.616583 0.010059 0.004200 2.571765 
1577858952565868 -998.253428 -369.841576 4.613064 0.013509 0.014889 2.574441 
1577858952665239 -999.329746 -369.182473 4.599467 0.016040 0.021275 2.576761 
1577858952765474 -1000.525936 -368.400990 4.571225 0.017329 0.018403 2.578853 
1577858952865132 -1001.689356 -367.670129 4.550240 0.016585 0.014172 2.580902 
1577858952965843 -1002.756934 -367.017870 4.529420 0.016092 0.015679 2.582836 
1577858953066071 -1003.960434 -366.248725 4.503036 0.014692 0.017065 2.584770 
1577858953166834 -1005.126503 -365.518646 4.474532 0.013934 0.015215 2.586476 
1577858953265211 -1006.189267 -364.879815 4.451596 0.013940 0.015053 2.588065 
1577858953365473 -1007.393966 -364.113637 4.423601 0.013565 0.016665 2.589943 
1577858953466501 -1008.498716 -363.435098 4.397457 0.013686 0.018247 2.591687 
1577858953565810 -1009.659201 -362.732621 4.368219 0.013417 0.019419 2.593202 
1577858953665440 -1010.851488 -362.004214 4.336694 0.013010 0.019624 2.594770 
1577858953765153 -1011.959468 -361.334757 4.308000 0.013362 0.019071 2.596073 
1577858953865281 -1013.152312 -360.606080 4.280174 0.013284 0.018715 2.597445 
1577858953965410 -1014.260913 -359.939696 4.252704 0.013156 0.015824 2.598535 
1577858954065572 -1015.458907 -359.217637 4.230403 0.013598 0.013463 2.599880 
1577858954165766 -1016.542762 -358.564564 4.209129 0.014059 0.015696 2.601246 
1577858954265411 -1017.752624 -357.844028 4.182542 0.014682 0.018463 2.602655 
1577858954367058 -1018.905335 -357.149696 4.153478 0.012019 0.017504 2.604102 
1577858954465145 -1020.068298 -356.464636 4.123627 0.008128 0.019166 2.605504 
1577858954565446 -1021.156780 -355.816281 4.096991 0.011039 0.018311 2.606785 
1577858954665875 -1022.367493 -355.100131 4.061854 0.009237 0.009156 2.607885 
1577858954765770 -1023.523236 -354.421164 4.040821 0.010975 0.006500 2.609773 
1577858954865401 -1024.680800 -353.741707 4.027912 0.012301 0.011258 2.611552 
1577858954964991 -1025.821834 -353.100766 4.009135 0.011926 0.014517 2.613441 
1577858955065090 -1026.972794 -352.412304 3.984666 0.011741 0.015042 2.615015 
1577858955165329 -1028.102019 -351.753201 3.965049 0.011935 0.013353 2.616333 
1577858955265454 -1029.295261 -351.070768 3.947971 0.011368 0.012425 2.618156 
1577858955365249 -1030.390692 -350.432617 3.928947 0.012085 0.012809 2.619712 
1577858955466784 -1031.603471 -349.738830 3.905928 0.012685 0.014370 2.621204 
1577858955564935 -1032.766820 -349.074744 3.883282 0.011193 0.014288 2.622964 
1577858955665053 -1033.857539 -348.450412 3.863137 0.011985 0.012591 2.624524 
1577858955765321 -1035.056508 -347.771961 3.845747 0.013715 0.011816 2.626341 
1577858955865481 -1036.221282 -347.112090 3.828583 0.013771 0.011615 2.628678 
1577858955965081 -1037.358403 -346.477321 3.809627 0.012092 0.011017 2.630997 
1577858956065270 -1038.465608 -345.852603 3.792417 0.011459 0.012048 2.632993 
1577858956165060 -1039.651694 -345.191652 3.769559 0.009522 0.014576 2.635167 
1577858956266437 -1040.847863 -344.537326 3.746725 0.010856 0.015714 2.637490 
1577858956365285 -1041.916008 -343.946930 3.724545 0.012303 0.015401 2.639511 
1577858956465482 -1043.138616 -343.276523 3.700457 0.015120 0.015090 2.641949 
1577858956565251 -1044.232821 -342.680989 3.679093 0.017259 0.014163 2.644084 
1577858956665241 -1045.455191 -342.021200 3.658896 0.018070 0.014339 2.646164 
1577858956765044 -1046.618697 -341.390597 3.638173 0.018707 0.013544 2.647934 
1577858956865021 -1047.738823 -340.785033 3.618116 0.016802 0.009094 2.649299 
1577858956966147 -1048.927730 -340.155479 3.597197 0.015278 0.002979 2.650195 
1577858957065393 -1050.091146 -339.528539 3.589793 0.015334 0.004278 2.651865 
1577858957165070 -1051.205680 -338.934705 3.583999 0.017190 0.006948 2.653505 
1577858957265208 -1052.382614 -338.310291 3.573576 0.017009 0.005533 2.655270 
1577858957364839 -1053.548707 -337.695048 3.565776 0.017014 0.002053 2.656896 
1577858957465543 -1054.635640 -337.127809 3.560314 0.015772 0.002708 2.658246 
1577858957565231 -1055.860449 -336.489290 3.547566 0.016831 0.006344 2.659862 
1577858957665603 -1057.036141 -335.871270 3.533409 0.016073 0.005823 2.661732 
1577858957764992 -1058.204421 -335.267407 3.524741 0.017851 0.003700 2.663518 
1577858957865170 -1059.374382 -334.660769 3.516913 0.019325 0.003952 2.665440 
1577858957965332 -1060.542881 -334.054723 3.507657 0.018758 0.004122 2.667165 
1577858958065509 -1061.659099 -333.477525 3.498769 0.018975 0.005774 2.668997 
1577858958166229 -1062.860737 -332.870833 3.486400 0.017814 0.008496 2.670996 
1577858958264790 -1064.060398 -332.262812 3.473136 0.017247 0.007202 2.673062 
1577858958365666 -1065.204990 -331.681409 3.462100 0.017642 0.003646 2.674747 
1577858958465175 -1066.415986 -331.073963 3.453845 0.018591 0.002489 2.676653 
1577858958565826 -1067.569733 -330.494665 3.446831 0.019198 0.002660 2.678410 
1577858958665461 -1068.773437 -329.895302 3.438649 0.019935 0.003019 2.680386 
1577858958765062 -1069.892725 -329.348440 3.430165 0.020467 0.004437 2.681998 
1577858958864753 -1071.112483 -328.744491 3.417705 0.021089 0.007557 2.683987 
1577858958964891 -1072.303203 -328.150114 3.399563 0.021857 0.008872 2.685737 
1577858959066348 -1073.501529 -327.567745 3.381536 0.022051 0.003866 2.687623 
1577858959165250 -1074.696631 -326.993127 3.367579 0.022246 -0.002807 2.689440 
1577858959268735 -1075.911968 -326.435601 3.362789 0.019200 -0.007404 2.691113 
1577858959365088 -1077.087787 -325.831599 3.365954 0.019813 -0.006815 2.693037 
1577858959464690 -1078.196263 -325.304811 3.375201 0.018636 -0.003635 2.695183 
1577858959565172 -1079.463482 -324.691530 3.375721 0.018660 -0.001140 2.697320 
1577858959665120 -1080.595829 -324.158537 3.373658 0.019217 -0.000147 2.699260 
1577858959765239 -1081.847127 -323.569055 3.372056 0.018649 -0.000498 2.701355 
1577858959864833 -1083.027864 -323.009604 3.372235 0.018082 -0.000867 2.703460 
1577858959965371 -1084.231427 -322.454932 3.371466 0.017704 0.001397 2.705627 
1577858960064672 -1085.443800 -321.884698 3.365555 0.016476 0.002619 2.707719 
1577858960164806 -1086.598165 -321.352196 3.360910 0.017294 0.001539 2.709790 
1577858960265088 -1087.829361 -320.787281 3.356121 0.017718 0.003498 2.711947 
1577858960365210 -1088.982332 -320.265008 3.347672 0.019236 0.007950 2.714093 
1577858960464924 -1090.205625 -319.703969 3.333455 0.020588 0.008143 2.716219 
1577858960565366 -1091.382383 -319.179729 3.323319 0.020734 0.004693 2.717999 
1577858960664693 -1092.579272 -318.642224 3.318708 0.022504 0.002186 2.719987 
1577858960764784 -1093.787197 -318.114895 3.313195 0.022618 0.003749 2.722032 
1577858960865064 -1095.007623 -317.558853 3.304418 0.024419 0.006820 2.723976 
1577858960965674 -1096.126867 -317.057425 3.293377 0.025326 0.006940 2.725693 
1577858961064762 -1097.366602 -316.503328 3.282385 0.023875 0.006483 2.727505 
1577858961164989 -1098.589761 -315.973238 3.270828 0.023476 0.007231 2.729247 
1577858961264658 -1099.704273 -315.479598 3.260268 0.022969 0.004295 2.730365 
1577858961364789 -1100.968774 -314.930051 3.248893 0.021762 -0.002357 2.731070 
1577858961465080 -1102.201453 -314.396454 3.247327 0.021573 -0.006268 2.731970 
1577858961565139 -1103.368996 -313.893704 3.251337 0.020048 -0.007307 2.732725 
1577858961664721 -1104.571971 -313.371753 3.259945 0.019442 -0.006899 2.733497 
1577858961764871 -1105.758133 -312.877437 3.265694 0.018202 -0.004073 2.734104 
1577858961864569 -1106.905350 -312.366975 3.262970 0.016999 -0.000600 2.734636 
1577858961964716 -1108.089310 -311.862957 3.259664 0.017572 0.001201 2.734931 
1577858962064962 -1109.321377 -311.330689 3.255110 0.017572 0.001819 2.735322 
1577858962165136 -1110.499170 -310.822902 3.251765 0.017036 0.000520 2.735307 
1577858962264838 -1111.710693 -310.302821 3.250318 0.015856 -0.000848 2.735100 
1577858962364904 -1112.939283 -309.781135 3.249861 0.015665 0.000307 2.734921 
1577858962464531 -1114.068273 -309.293704 3.245690 0.015473 0.002698 2.734757 
1577858962564683 -1115.274414 -308.775807 3.238260 0.016393 0.002971 2.734726 
1577858962664931 -1116.505928 -308.242702 3.233696 0.017569 0.002212 2.734370 
1577858962765650 -1117.711946 -307.723074 3.228249 0.017762 0.003198 2.734379 
1577858962864753 -1118.954065 -307.185368 3.221645 0.016998 0.003741 2.734194 
1577858962964938 -1120.101350 -306.687947 3.214402 0.017380 0.003361 2.733998 
1577858963065994 -1121.245011 -306.256616 3.209744 0.017623 0.002738 2.733798 
1577858963164640 -1122.530545 -305.642105 3.203128 0.019095 0.002602 2.733606 
1577858963264888 -1123.645952 -305.159295 3.197299 0.020049 0.003894 2.733429 
1577858963365238 -1124.849757 -304.635020 3.188216 0.019590 0.005963 2.733260 
1577858963464598 -1126.064432 -304.113826 3.176758 0.019253 0.006346 2.733073 
1577858963564832 -1127.359833 -303.554948 3.165271 0.015987 0.005797 2.733066 
1577858963664450 -1128.597598 -303.010641 3.152355 0.015191 0.002100 2.732922 
1577858963764634 -1129.743671 -302.518639 3.142679 0.016614 -0.005199 2.732365 
1577858963864955 -1131.011638 -301.968979 3.140311 0.016646 -0.006884 2.731963 
1577858963964967 -1132.258007 -301.429876 3.149351 0.017949 -0.002991 2.732008 
1577858964064574 -1133.421950 -300.928566 3.151974 0.018696 -0.001020 2.732031 
1577858964164851 -1134.677592 -300.378220 3.150582 0.018711 -0.000427 2.731653 
1577858964264436 -1135.898535 -299.841464 3.151731 0.018710 -0.001379 2.731450 
1577858964364616 -1137.053044 -299.346183 3.155267 0.017418 -0.003580 2.731234 
1577858964464815 -1138.337566 -298.784567 3.161673 0.016421 -0.003989 2.731038 
1577858964565418 -1139.566514 -298.252415 3.163954 0.015497 -0.003011 2.731049 
1577858964664607 -1140.747565 -297.742483 3.166424 0.013559 -0.003028 2.730856 
1577858964764775 -1141.988110 -297.197352 3.169058 0.013177 -0.002706 2.730668 
1577858964864389 -1143.239158 -296.654215 3.168839 0.012878 0.000047 2.730699 
1577858964964544 -1144.421296 -296.139065 3.162989 0.014304 0.002986 2.730543 
1577858965064825 -1145.685259 -295.586679 3.154247 0.016164 0.004545 2.730560 
1577858965164912 -1146.826424 -295.092211 3.145527 0.014413 0.006450 2.730773 
1577858965264590 -1148.068319 -294.554656 3.133876 0.016611 0.004527 2.730560 
1577858965364727 -1149.309477 -294.012338 3.125744 0.015194 -0.000469 2.730119 
1577858965464392 -1150.561963 -293.468741 3.125081 0.016227 -0.001361 2.729916 
1577858965564656 -1151.813606 -292.935806 3.123518 0.019444 0.001391 2.729948 
1577858965664765 -1152.990084 -292.407072 3.119175 0.022675 0.006644 2.730008 
1577858965764874 -1154.174432 -291.884745 3.106589 0.021612 0.011462 2.730063 
1577858965867431 -1155.530146 -291.289452 3.086550 0.022297 0.009774 2.729853 
1577858965964804 -1156.708430 -290.786389 3.067993 0.021747 0.001471 2.729374 
1577858966064346 -1157.947573 -290.242001 3.057379 0.019850 -0.005981 2.729096 
1577858966164511 -1159.077113 -289.743698 3.057962 0.019578 -0.005766 2.729182 
1577858966264696 -1160.300016 -289.205718 3.066822 0.019279 -0.000459 2.729352 
1577858966364808 -1161.618494 -288.625075 3.065485 0.018338 0.003208 2.729586 
1577858966464432 -1162.747881 -288.134946 3.055277 0.016990 0.003217 2.729683 
1577858966564665 -1164.049385 -287.561318 3.052347 0.015875 0.001231 2.729755 
1577858966664796 -1165.267071 -287.038809 3.050867 0.015567 0.000167 2.729743 
1577858966767393 -1166.457801 -286.513883 3.049124 0.014173 -0.000026 2.729932 
1577858966864681 -1167.644504 -286.001257 3.045956 0.013747 0.000333 2.729936 
1577858966965000 -1168.901296 -285.450854 3.041226 0.013748 0.002150 2.730149 
1577858967064443 -1170.043880 -285.003748 3.031586 0.013828 0.006284 2.730388 
1577858967164622 -1171.312308 -284.397272 3.012322 0.014703 0.011084 2.730635 
1577858967264744 -1172.459824 -283.899119 2.991202 0.015629 0.012364 2.730840 
1577858967364954 -1173.706253 -283.353508 2.974579 0.017264 0.010567 2.730820 
1577858967464650 -1174.913860 -282.829985 2.957066 0.018709 0.007534 2.730785 
1577858967564743 -1176.118683 -282.306820 2.947651 0.019389 0.003730 2.730742 
1577858967664369 -1177.278197 -281.802853 2.942887 0.019813 0.003057 2.730733 
1577858967764592 -1178.476890 -281.282721 2.939419 0.019159 0.009445 2.730999 
1577858967864723 -1179.647656 -280.788232 2.931475 0.020101 0.011711 2.731025 
1577858967964977 -1180.833710 -280.250849 2.914580 0.019472 0.006933 2.730587 
1577858968064617 -1181.965177 -279.760061 2.899504 0.019297 0.004183 2.730364 
1577858968164773 -1183.130277 -279.253575 2.890979 0.020616 0.003973 2.730553 
1577858968264344 -1184.317468 -278.734372 2.886514 0.020746 0.000860 2.730518 
1577858968364527 -1185.443730 -278.242382 2.889011 0.018760 -0.004015 2.730078 
1577858968464693 -1186.607991 -277.737834 2.895274 0.017372 -0.005365 2.729679 
1577858968564930 -1187.739984 -277.245399 2.899718 0.017180 -0.001158 2.729343 
1577858968664575 -1188.877818 -276.749599 2.895455 0.016227 0.002839 2.729582 
1577858968764715 -1189.972743 -276.266259 2.889294 0.016003 0.003097 2.729585 
1577858968864302 -1191.141620 -275.757003 2.886916 0.015082 0.000867 2.729174 
1577858968964508 -1192.227350 -275.277511 2.887559 0.013216 -0.000537 2.728436 
1577858969066551 -1193.409761 -274.765761 2.887391 0.011264 -0.000154 2.727629 
1577858969164864 -1194.554454 -274.260924 2.885045 0.010309 0.000939 2.726983 
1577858969264532 -1195.654619 -273.772301 2.883836 0.009544 0.002307 2.726124 
1577858969364638 -1196.745577 -273.290631 2.879688 0.010076 0.003806 2.725182 
1577858969464301 -1197.884738 -272.789726 2.872495 0.012334 0.006671 2.724278 
1577858969564623 -1199.050478 -272.280041 2.861831 0.013735 0.008092 2.723313 
1577858969664657 -1200.173519 -271.780400 2.851007 0.013862 0.007052 2.722343 
1577858969765089 -1201.302434 -271.267928 2.845260 0.014875 0.003703 2.720746 
1577858969864503 -1202.455247 -270.754987 2.839839 0.014299 0.002769 2.719034 
1577858969964609 -1203.526667 -270.271799 2.835669 0.014105 0.003132 2.717351 
